ID,Cluster,Age_Grp,Gender,ADC,Reg_Flv,Reg_Len,Reg_PrcComb,Reg_Barrel,Reg_Tar,HH_Inc,Mon_Allowance,Org_1,Org_2,Org_4,Org_8,Org_12,Org_13,Org_14,Org_15,Org_16,Org_19,Org_20,Org_22,Org_23,Org_24,Org_29,Org_32,Org_34,Org_37,Org_38,Org_39,Org_40,Org_44,Org_45,Org_48,Org_50,Org_51,Org_52,Org_55,Org_56,Org_58,Org_59,Org_60
"2,967",Clus 1,G 10,G 2,20,G 2,G 2,G 2,G 1,G 1,G 5,G 3,0,-1,-1,1,0,1,1,0,0,0,0,0,-1,1,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0
"2,968",Clus 4,G 8,G 1,20,G 2,G 2,G 2,G 1,G 1,G 4,G 2,0,0,-1,0,0,0,-1,0,0,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,-1,0,1,1,1,1,-1,0
"2,969",Clus 2,G 3,G 1,5,G 1,G 1,G 1,G 1,G 3,G 3,G 4,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,-1,1,0,0,-1,-1,0,0,0,0,0,1,1,-1,1,1,1,1,-1
"2,970",Clus 3,G 6,G 1,10,G 2,G 2,G 2,G 1,G 3,G 7,G 4,1,0,-1,0,0,1,0,-1,1,1,-1,1,-1,0,0,1,0,-1,0,0,0,0,1,-1,-1,0,0,1,1,1,0,-1
"2,971",Clus 2,G 10,G 2,12,G 2,G 1,G 1,G 1,G 3,G 5,G 4,-1,-1,-1,1,0,0,0,-1,1,0,-1,1,-1,1,0,-1,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,-1,-1
"2,976",Clus 4,G 9,G 1,10,G 2,G 1,G 2,G 1,G 1,G 9,G 3,0,-1,0,0,0,0,-1,0,0,1,0,0,0,0,1,-1,0,-1,-1,-1,0,0,1,0,-1,-1,1,1,0,1,-1,-1
"2,977",Clus 2,G 7,G 2,30,G 2,G 1,G 1,G 1,G 1,G 5,G 11,0,-1,-1,1,0,0,0,-1,1,0,0,0,0,1,0,0,0,-1,0,0,0,1,1,1,-1,-1,0,0,1,0,-1,0
"2,978",Clus 3,G 6,G 1,5,G 1,G 2,G 1,G 2,G 1,G 9,G 3,0,1,0,0,0,-1,0,0,0,1,0,0,0,-1,0,-1,0,-1,-1,-1,-1,0,0,0,1,1,-1,1,0,1,0,0
"2,979",Clus 3,G 8,G 1,13,G 1,G 1,G 2,G 1,G 1,G 1,G 1,0,1,0,1,0,0,0,0,0,1,-1,0,-1,0,0,0,0,-1,0,-1,0,-1,1,-1,1,0,1,1,0,0,0,0
"2,980",Clus 1,G 6,G 1,20,G 1,G 1,G 1,G 1,G 3,G 2,G 2,0,0,-1,0,0,-1,0,0,1,-1,-1,0,0,-1,0,-1,0,-1,0,0,0,0,1,0,0,0,1,0,1,0,1,-1
"2,981",Clus 1,G 6,G 2,15,G 1,G 1,G 1,G 1,G 3,G 9,G 8,-1,0,0,0,-1,-1,0,1,1,0,-1,0,-1,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,1,1,1,-1
"2,982",Clus 4,G 9,G 2,10,G 2,G 1,G 1,G 1,G 2,G 9,G 6,-1,-1,-1,-1,0,0,0,0,1,0,0,1,-1,0,0,0,0,0,-1,0,1,0,1,-1,-1,-1,1,1,1,1,0,-1
"2,983",Clus 5,G 8,G 2,10,G 2,G 1,G 1,G 1,G 2,G 5,G 5,-1,-1,-1,1,0,0,0,0,1,1,-1,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,1,0,1,1,-1,-1
"2,984",Clus 2,G 10,G 2,40,G 2,G 1,G 2,G 1,G 2,G 10,G 4,1,0,-1,1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,1,1,0,0
"2,985",Clus 4,G 9,G 2,35,G 2,G 2,G 2,G 1,G 2,G 5,G 3,1,-1,0,1,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,-1,-1,0,0,1,1,-1,0
"2,987",Clus 3,G 6,G 1,25,G 1,G 2,G 1,G 2,G 1,G 7,G 2,-1,0,-1,0,0,0,-1,1,1,1,-1,1,0,0,0,-1,0,-1,0,-1,0,-1,1,0,0,0,1,1,1,1,0,0
"2,988",Clus 3,G 6,G 1,5,G 1,G 1,G 2,G 1,G 3,G 2,G 1,0,0,-1,1,0,0,0,0,-1,0,-1,0,-1,-1,0,0,-1,-1,0,0,0,-1,0,-1,1,1,0,1,0,1,0,0
"2,989",Clus 2,G 9,G 2,20,G 2,G 1,G 2,G 1,G 1,G 4,G 3,0,-1,0,1,0,-1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,1,1,-1,-1
"2,990",Clus 3,G 9,G 1,30,G 2,G 2,G 2,G 1,G 1,G 8,G 2,0,-1,-1,1,0,0,-1,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,1,0,0,-1,0,0,0,1,1,1,-1,1
"2,991",Clus 1,G 6,G 2,25,G 1,G 1,G 2,G 1,G 1,G 7,G 9,0,-1,0,0,0,1,0,-1,0,1,0,-1,0,-1,0,1,-1,0,0,-1,-1,1,1,-1,1,1,0,0,1,0,1,-1
"2,993",Clus 1,G 6,G 1,10,G 1,G 1,G 2,G 1,G 2,G 3,G 2,0,-1,-1,0,-1,0,-1,0,1,0,0,0,-1,0,1,-1,0,0,-1,0,0,0,0,-1,1,0,0,1,1,0,1,-1
"2,995",Clus 1,G 6,G 1,10,G 1,G 1,G 1,G 1,G 3,G 13,G 2,0,-1,0,0,0,0,-1,0,0,1,0,1,0,-1,0,-1,0,-1,0,-1,0,0,1,-1,1,1,1,1,0,1,0,-1
"2,997",Clus 4,G 9,G 2,20,G 2,G 2,G 2,G 1,G 4,G 7,G 4,0,-1,-1,1,-1,-1,0,0,1,0,-1,0,0,0,0,-1,0,-1,-1,0,1,-1,1,0,-1,-1,1,0,1,1,0,-1
"2,999",Clus 4,G 5,G 2,20,G 2,G 2,G 2,G 1,G 4,G 6,G 5,0,-1,-1,1,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,-1,0,1,-1,1,0,-1,-1,0,0,1,0,-1,-1
"3,000",Clus 1,G 6,G 1,20,G 1,G 2,G 1,G 2,G 1,G 5,G 3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,0,0,1,-1,-1,0,1,0,1,1,0,1
"3,002",Clus 1,G 5,G 2,10,G 1,G 1,G 1,G 1,G 3,G 2,G 2,0,0,0,0,0,-1,0,0,0,1,0,0,1,0,1,0,-1,1,0,0,0,1,1,0,0,0,0,-1,-1,-1,0,0
"3,003",Clus 4,G 9,G 2,20,G 2,G 1,G 2,G 1,G 1,G 10,G 11,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,-1,0,0,-1,1,0,0,0,0,-1,-1,1,1,1,1,0,-1
"3,004",Clus 5,G 6,G 2,30,G 1,G 1,G 1,G 1,G 3,G 5,G 6,0,-1,-1,0,0,0,-1,1,1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,-1,1,0,1,0,0,-1
"3,005",Clus 2,G 10,G 2,10,G 2,G 1,G 1,G 1,G 4,G 10,G 4,0,0,0,0,0,0,0,0,1,-1,0,0,-1,1,0,0,1,0,-1,0,0,1,1,0,-1,0,0,0,0,0,0,-1
"3,006",Clus 2,G 10,G 2,10,G 2,G 1,G 2,G 1,G 3,G 4,G 4,0,0,-1,0,0,0,0,0,1,-1,0,-1,-1,0,-1,0,0,0,0,-1,0,0,1,-1,-1,0,1,-1,1,0,0,0
"3,008",Clus 3,G 6,G 1,5,G 1,G 1,G 1,G 1,G 3,G 7,G 2,-1,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,-1,0,1,0,-1,1,-1,0,0,1,1,1,0,0,0
"3,010",Clus 2,G 7,G 1,10,G 2,G 1,G 1,G 1,G 2,G 2,G 1,-1,0,0,0,0,-1,0,1,0,0,0,0,-1,0,1,-1,0,0,-1,-1,0,0,0,0,0,-1,1,1,0,1,0,0
"3,011",Clus 3,G 6,G 1,30,G 1,G 2,G 1,G 2,G 1,G 6,G 5,0,0,1,1,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,-1,0,0,-1,0,1,1,0,1,1,1
"3,012",Clus 3,G 6,G 1,2,G 1,G 2,G 1,G 3,G 1,G 5,G 16,0,0,0,1,0,1,-1,1,-1,1,-1,0,-1,0,0,0,-1,-1,1,0,0,0,0,-1,0,0,0,1,0,0,0,0
"3,013",Clus 4,G 6,G 2,5,G 2,G 2,G 2,G 1,G 2,G 6,G 3,0,0,-1,1,0,0,-1,0,1,0,0,0,0,0,0,-1,0,0,-1,0,1,-1,1,0,0,0,-1,0,0,1,1,-1
"3,014",Clus 4,G 7,G 1,20,G 2,G 2,G 2,G 1,G 1,G 4,G 1,0,0,-1,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,1,1,1,0,-1
"3,015",Clus 4,G 7,G 2,10,G 2,G 2,G 2,G 1,G 1,G 4,G 3,0,0,-1,0,0,0,0,1,1,1,0,1,0,0,-1,0,0,0,0,1,0,-1,1,1,-1,0,1,0,1,0,0,-1
"3,016",Clus 2,G 6,G 2,20,G 2,G 1,G 1,G 1,G 2,G 11,G 7,-1,-1,-1,0,-1,0,-1,1,1,-1,0,-1,0,1,0,1,0,0,-1,-1,0,0,1,0,-1,0,0,-1,0,0,0,0
"3,017",Clus 1,G 6,G 2,15,G 1,G 1,G 1,G 1,G 3,G 7,G 10,0,-1,-1,1,-1,0,1,1,1,-1,0,0,0,0,1,1,0,0,-1,0,0,0,1,0,1,1,-1,0,0,0,0,-1
"3,019",Clus 4,G 8,G 2,40,G 2,G 2,G 2,G 1,G 1,G 5,G 4,0,-1,-1,1,0,0,-1,1,1,-1,0,0,-1,0,0,-1,0,0,-1,1,0,-1,1,0,0,0,1,0,1,1,0,-1
"3,020",Clus 4,G 7,G 2,30,G 2,G 1,G 1,G 1,G 4,G 5,G 10,0,0,-1,-1,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,0,-1,-1,1,0,1,0,0,-1
"3,021",Clus 2,G 8,G 2,40,G 2,G 1,G 1,G 1,G 4,G 1,G 3,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,1,-1,1,0,-1,0,0,0,0,0,0,-1,1,0,1,0,0,-1
"3,022",Clus 1,G 8,G 2,20,G 2,G 1,G 2,G 1,G 2,G 12,G 12,0,-1,0,0,0,0,0,0,1,-1,0,0,-1,0,0,-1,1,0,-1,-1,1,1,1,-1,1,0,1,0,0,0,0,-1
"3,023",Clus 1,G 8,G 1,10,G 2,G 1,G 2,G 1,G 1,G 7,G 3,-1,0,-1,0,0,0,-1,0,-1,0,1,0,0,-1,0,1,0,0,1,0,0,-1,1,-1,-1,-1,1,1,0,1,-1,1
"3,024",Clus 2,G 8,G 2,10,G 2,G 1,G 2,G 1,G 3,G 9,G 3,0,0,0,0,0,0,1,0,1,-1,0,-1,0,0,1,1,0,0,-1,1,1,0,1,-1,-1,-1,0,0,1,0,-1,-1
"3,025",Clus 3,G 7,G 2,30,G 2,G 1,G 1,G 1,G 1,G 7,G 9,-1,-1,-1,0,0,0,-1,1,0,0,0,0,0,1,1,-1,0,0,-1,1,1,0,1,0,-1,0,0,0,0,1,0,-1
"3,026",Clus 3,G 5,G 2,10,G 1,G 1,G 1,G 1,G 3,G 2,G 4,0,0,-1,0,-1,0,-1,0,0,1,-1,0,-1,0,0,0,0,-1,0,-1,1,0,1,-1,-1,-1,0,1,1,0,0,0
"3,027",Clus 1,G 7,G 2,10,G 1,G 1,G 1,G 1,G 1,G 7,G 3,0,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,-1,-1,0,1,1,0,-1,0,1,1,0,1,0,-1
"3,028",Clus 1,G 6,G 2,20,G 1,G 1,G 1,G 1,G 3,G 4,G 4,0,0,0,0,0,0,0,0,1,0,0,-1,1,-1,0,0,0,0,-1,1,0,0,-1,0,0,0,-1,1,0,0,0,0
"3,029",Clus 1,G 5,G 1,15,G 1,G 1,G 2,G 1,G 1,G 3,G 2,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,-1,0,0,-1,-1,-1,1,0,0,1,0,1,1,0,0,0,-1
"3,030",Clus 1,G 5,G 2,15,G 1,G 1,G 1,G 1,G 4,G 3,G 3,0,0,0,-1,-1,0,-1,0,1,1,0,-1,1,0,0,1,0,0,-1,0,0,0,1,0,0,-1,0,1,0,0,1,-1
"3,031",Clus 1,G 5,G 1,40,G 1,G 1,G 2,G 1,G 2,G 6,G 6,0,0,-1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1
"3,032",Clus 4,G 5,G 2,30,G 2,G 1,G 2,G 1,G 4,G 4,G 8,0,-1,-1,0,-1,0,0,0,1,1,-1,-1,-1,0,1,0,0,0,-1,0,-1,0,0,0,-1,0,1,1,1,0,-1,-1
"3,033",Clus 1,G 10,G 2,8,G 2,G 2,G 2,G 1,G 1,G 11,G 5,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,1,0,0,0,0,0,-1,0,0,-1,0,0,1,1,0,-1,0
"3,036",Clus 4,G 6,G 2,10,G 2,G 1,G 1,G 1,G 2,G 9,G 8,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,-1,1,1,-1,1,0,-1,-1,1,0,0,1,-1,-1
"3,037",Clus 5,G 5,G 1,15,G 1,G 1,G 1,G 1,G 3,G 12,G 6,-1,0,-1,1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,-1,0,0,1,1,1,1,-1,-1
"3,038",Clus 4,G 10,G 2,40,G 2,G 2,G 1,G 1,G 1,G 4,G 10,1,0,-1,0,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,-1,1,0,0,1,-1,-1
"3,039",Clus 1,G 6,G 1,7,G 1,G 1,G 1,G 1,G 3,G 5,G 5,-1,-1,1,0,0,-1,0,0,1,0,0,0,-1,0,1,0,0,0,0,-1,-1,0,1,-1,0,1,1,1,1,0,1,-1
"3,040",Clus 2,G 10,G 2,15,G 2,G 1,G 1,G 1,G 3,G 11,G 4,-1,0,0,0,0,-1,1,0,1,0,0,0,0,1,1,0,0,0,-1,0,0,-1,1,0,0,-1,1,0,0,0,0,-1
"3,041",Clus 4,G 10,G 2,30,G 2,G 1,G 2,G 1,G 3,G 2,G 3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,-1,0,0,-1,1,1,-1,1,-1,-1,-1,1,0,0,1,0,-1
"3,043",Clus 3,G 5,G 1,10,G 1,G 2,G 1,G 2,G 1,G 7,G 6,0,0,-1,0,0,0,-1,0,1,1,0,0,-1,0,0,0,-1,-1,0,1,1,-1,0,-1,0,0,1,1,1,1,0,0
"3,045",Clus 2,G 8,G 2,15,G 2,G 2,G 2,G 1,G 4,G 6,G 2,0,-1,-1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,-1,-1,-1,0,1,0,-1,-1,0,0,1,0,0,-1
"3,047",Clus 1,G 6,G 2,15,G 1,G 1,G 1,G 1,G 4,G 4,G 2,0,0,0,1,-1,0,0,0,1,-1,0,0,1,0,0,0,0,0,-1,0,1,0,-1,-1,0,0,0,0,0,0,1,0
"3,050",Clus 4,G 8,G 2,15,G 2,G 1,G 1,G 1,G 2,G 9,G 3,-1,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,1,0,-1,-1,1,1,0,1,-1,-1
"3,051",Clus 4,G 10,G 2,15,G 2,G 1,G 2,G 1,G 1,G 4,G 6,0,0,0,1,0,0,0,1,-1,0,0,1,0,0,0,-1,0,0,-1,0,0,1,1,1,-1,-1,0,0,0,0,-1,0
"3,052",Clus 2,G 5,G 1,20,G 2,G 1,G 1,G 1,G 4,G 2,G 2,-1,-1,-1,1,-1,0,0,-1,1,-1,0,0,0,0,0,0,0,0,-1,1,0,0,1,0,-1,-1,1,0,1,0,-1,0
"3,053",Clus 4,G 7,G 2,12,G 2,G 1,G 2,G 1,G 2,G 1,G 3,0,-1,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0,1,1,1,0,-1
"3,054",Clus 4,G 7,G 2,30,G 2,G 2,G 2,G 1,G 1,G 2,G 1,1,-1,-1,0,0,-1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,-1,0,0,0,1,0,0
"3,055",Clus 1,G 4,G 2,15,G 1,G 2,G 1,G 2,G 2,G 2,G 8,0,0,-1,-1,0,0,0,0,1,0,0,0,-1,-1,1,1,0,-1,0,0,0,1,1,-1,0,1,-1,1,0,-1,1,0
"3,056",Clus 5,G 7,G 2,30,G 2,G 1,G 2,G 1,G 1,G 9,G 4,0,-1,-1,0,1,-1,0,0,0,0,0,0,-1,0,0,0,1,0,0,-1,0,1,1,0,-1,0,0,1,0,1,-1,-1
"3,057",Clus 3,G 6,G 1,2,G 1,G 2,G 1,G 2,G 1,G 5,G 1,0,0,-1,1,0,1,0,0,-1,1,-1,0,-1,0,0,0,0,-1,0,-1,-1,0,1,-1,-1,0,1,1,0,1,0,0
"3,058",Clus 4,G 10,G 2,20,G 2,G 1,G 2,G 1,G 2,G 6,G 6,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,-1,-1,1,1,0,-1,-1,1,1,1,1,-1,-1
"3,059",Clus 4,G 10,G 2,20,G 2,G 1,G 2,G 1,G 1,G 5,G 4,-1,0,0,1,0,1,0,0,0,-1,0,1,0,0,0,0,0,0,-1,0,1,1,0,0,-1,-1,1,0,0,0,-1,0
"3,060",Clus 3,G 5,G 1,20,G 1,G 2,G 1,G 2,G 1,G 3,G 4,0,0,-1,1,0,-1,0,0,0,1,-1,0,-1,0,0,0,0,-1,0,-1,0,1,1,0,0,0,1,1,1,1,1,0
"3,061",Clus 5,G 9,G 1,3,G 2,G 2,G 2,G 1,G 1,G 5,G 5,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,1,0,0,-1,0,-1,-1,1,1,-1,0,0,1,1,0,1,1,0
"3,062",Clus 4,G 10,G 2,40,G 2,G 1,G 2,G 1,G 3,G 3,G 5,0,-1,-1,1,0,0,1,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,1,0,1,-1,-1
"3,063",Clus 1,G 5,G 2,6,G 2,G 1,G 2,G 1,G 2,G 6,G 13,0,-1,0,0,-1,1,0,0,1,-1,-1,-1,-1,0,0,0,0,0,-1,0,1,0,0,-1,0,0,0,0,0,0,0,0
"3,064",Clus 1,G 6,G 1,3,G 1,G 1,G 1,G 1,G 3,G 5,G 1,-1,-1,0,1,0,1,0,0,-1,-1,0,0,0,0,1,1,0,-1,0,0,-1,0,1,0,-1,-1,0,1,0,0,1,-1
"3,065",Clus 4,G 8,G 2,1,G 2,G 1,G 2,G 1,G 2,G 2,G 1,0,0,-1,1,0,-1,1,0,1,0,0,0,0,0,1,-1,0,-1,0,-1,0,0,0,0,-1,-1,1,1,1,0,0,-1
"3,067",Clus 5,G 6,G 2,30,G 2,G 1,G 1,G 1,G 4,G 6,G 4,-1,-1,-1,0,0,0,0,0,1,-1,0,-1,0,0,0,1,0,1,-1,-1,0,1,1,0,0,0,1,1,1,1,0,-1
"3,068",Clus 3,G 4,G 1,7,G 1,G 2,G 1,G 2,G 2,G 2,G 3,0,0,-1,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,1,0,1,1,-1
"3,069",Clus 4,G 10,G 1,30,G 2,G 2,G 2,G 1,G 4,G 8,G 5,0,-1,0,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,-1,0,-1,1,1,1,0,-1,0,1,1,0,0,0,-1
"3,071",Clus 4,G 10,G 2,15,G 2,G 1,G 2,G 1,G 2,G 10,G 6,0,-1,-1,0,0,-1,0,0,0,0,0,-1,-1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,-1,-1
"3,072",Clus 4,G 9,G 1,30,G 2,G 2,G 2,G 1,G 3,G 3,G 3,0,0,-1,0,0,-1,0,0,1,1,0,0,-1,0,0,0,0,-1,0,0,-1,1,1,0,0,0,1,1,1,0,0,-1
"3,073",Clus 4,G 7,G 2,8,G 2,G 2,G 2,G 1,G 2,G 7,G 4,1,0,0,1,-1,-1,0,0,1,-1,0,0,0,1,0,-1,0,1,-1,0,0,1,1,0,-1,0,1,0,1,1,0,-1
"3,074",Clus 1,G 6,G 1,20,G 2,G 2,G 1,G 1,G 3,G 8,G 16,0,0,-1,0,0,1,0,0,-1,0,-1,0,-1,0,1,0,0,-1,1,0,0,1,1,-1,-1,-1,0,1,0,-1,0,0
"3,077",Clus 1,G 9,G 2,15,G 2,G 2,G 2,G 1,G 1,G 9,G 10,0,0,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,1,1,1,0,0,0,1,1,0,1,0,-1
"3,078",Clus 4,G 8,G 2,15,G 2,G 1,G 2,G 1,G 1,G 9,G 9,0,0,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,1,-1,-1,-1,0,1,0,-1,0,1,1,0,1,-1,-1
"3,079",Clus 1,G 6,G 2,10,G 1,G 2,G 2,G 1,G 1,G 6,G 1,1,-1,-1,0,0,0,0,0,1,0,0,-1,-1,0,0,-1,0,0,0,0,0,1,0,-1,0,0,1,0,1,1,1,-1
"3,080",Clus 4,G 5,G 1,20,G 2,G 2,G 2,G 1,G 4,G 7,G 5,-1,-1,-1,1,0,0,0,0,0,-1,-1,1,-1,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0,1,0,1,0,0
"3,082",Clus 4,G 7,G 2,15,G 2,G 2,G 2,G 1,G 1,G 10,G 11,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,1,1,0,1,-1,0
"3,085",Clus 1,G 10,G 1,15,G 2,G 2,G 2,G 1,G 1,G 10,G 15,0,0,-1,1,0,0,0,1,0,0,0,-1,0,0,1,1,0,-1,0,-1,0,1,1,0,-1,-1,1,1,-1,1,-1,-1
"3,086",Clus 3,G 6,G 2,30,G 1,G 2,G 1,G 2,G 2,G 3,G 4,1,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0,0,1,0,0,1,1,1,0,0,1,-1
"3,087",Clus 2,G 5,G 2,15,G 2,G 2,G 2,G 1,G 3,G 5,G 2,0,0,0,0,0,1,-1,-1,0,0,0,-1,0,1,0,0,0,0,-1,0,0,0,1,1,-1,-1,0,0,1,0,0,-1
"3,088",Clus 1,G 4,G 2,6,G 1,G 1,G 1,G 3,G 3,G 7,G 3,-1,-1,-1,0,0,0,0,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1,1,0,1,-1
"3,089",Clus 5,G 5,G 1,7,G 1,G 2,G 2,G 1,G 1,G 12,G 10,0,0,-1,0,0,0,0,1,1,0,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,1,0,0,0,1,1,0,0,1,-1
"3,090",Clus 4,G 10,G 2,8,G 2,G 2,G 2,G 1,G 1,G 8,G 4,-1,-1,-1,0,0,0,0,1,1,0,-1,0,0,0,0,0,0,-1,-1,0,0,1,1,0,-1,0,0,1,0,0,-1,-1
"3,091",Clus 1,G 6,G 2,10,G 1,G 1,G 1,G 1,G 1,G 3,G 1,0,0,-1,0,0,1,-1,0,0,0,0,-1,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,1,-1,0,1,-1
"3,092",Clus 4,G 6,G 2,20,G 2,G 1,G 2,G 1,G 3,G 5,G 4,0,-1,-1,0,0,0,-1,0,1,1,0,0,0,1,0,0,0,0,-1,1,1,0,1,0,-1,-1,1,0,1,1,-1,0
"3,093",Clus 1,G 5,G 1,15,G 1,G 2,G 2,G 1,G 1,G 6,G 5,1,0,-1,0,0,0,-1,1,1,1,0,-1,0,0,0,-1,-1,0,0,0,0,0,1,0,0,-1,0,1,0,0,1,1
"3,094",Clus 1,G 3,G 1,10,G 1,G 1,G 1,G 1,G 3,G 1,G 2,0,0,0,-1,0,0,0,0,1,0,-1,-1,0,-1,-1,0,0,0,0,-1,0,1,0,-1,1,0,0,0,1,0,1,-1
"3,095",Clus 3,G 6,G 2,5,G 2,G 2,G 2,G 1,G 1,G 4,G 2,0,0,-1,0,0,0,-1,0,1,1,0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,0,1,0,1,1,0,0,0,-1
"3,097",Clus 4,G 9,G 2,15,G 2,G 1,G 2,G 1,G 4,G 6,G 7,0,0,-1,0,0,0,0,1,0,-1,-1,0,0,0,0,0,0,0,-1,0,1,0,1,0,-1,-1,1,1,0,1,-1,-1
"3,098",Clus 4,G 6,G 2,15,G 2,G 2,G 2,G 1,G 3,G 10,G 8,0,0,0,0,0,0,-1,0,1,0,0,0,0,1,0,-1,0,0,-1,1,1,0,1,0,-1,-1,0,0,1,0,-1,-1
"3,099",Clus 1,G 5,G 1,9,G 1,G 1,G 1,G 1,G 3,G 3,G 4,0,0,0,0,-1,0,0,-1,1,1,0,-1,0,0,0,0,0,-1,0,-1,0,0,1,0,0,0,0,0,1,-1,1,-1
"3,100",Clus 5,G 5,G 1,20,G 1,G 1,G 1,G 1,G 3,G 3,G 3,-1,-1,-1,0,-1,0,0,0,1,0,-1,0,0,0,0,0,0,-1,-1,0,0,0,1,-1,0,0,-1,1,1,0,1,-1
"3,102",Clus 4,G 8,G 2,20,G 2,G 2,G 2,G 1,G 4,G 6,G 5,1,-1,-1,0,0,0,-1,0,1,0,-1,0,0,1,0,0,0,0,-1,0,1,0,0,1,-1,-1,0,0,1,1,0,-1
"3,103",Clus 1,G 6,G 1,5,G 1,G 1,G 1,G 1,G 2,G 6,G 1,-1,-1,-1,0,0,0,-1,1,0,-1,-1,0,-1,0,0,0,0,0,-1,1,1,0,1,0,-1,-1,1,0,1,1,1,-1
"3,104",Clus 1,G 10,G 1,12,G 2,G 2,G 2,G 1,G 1,G 6,G 4,0,0,0,0,-1,0,-1,0,-1,0,0,0,-1,0,0,0,0,-1,1,0,0,0,1,-1,-1,0,1,1,-1,1,-1,0
"3,105",Clus 3,G 6,G 1,7,G 1,G 2,G 1,G 2,G 1,G 5,G 3,1,0,0,0,1,0,0,1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,0,0,0,-1,0,1,1,1,0,1,0,0
"3,106",Clus 4,G 4,G 2,2,G 2,G 1,G 1,G 1,G 3,G 11,G 4,0,0,-1,0,0,0,-1,1,1,1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,1,0,0,-1,1,1,1,0,1,-1
"3,108",Clus 5,G 6,G 2,10,G 1,G 1,G 1,G 1,G 3,G 10,G 16,0,0,0,1,0,0,0,0,1,0,0,-1,0,0,1,0,0,-1,-1,0,0,0,0,0,-1,0,1,0,1,0,0,-1
"3,109",Clus 3,G 6,G 1,10,G 2,G 2,G 1,G 1,G 1,G 2,G 1,0,0,0,0,0,0,-1,1,1,0,0,-1,-1,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,1,1,1,0,-1
"3,110",Clus 3,G 6,G 2,16,G 1,G 1,G 1,G 3,G 1,G 7,G 4,-1,0,0,0,-1,0,-1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,-1,0,1,0,0,0,0,1,1,1,0,-1
